,States,Regions,latitude,longitude,Date,Energy Consumption
7762,J&K,NR,33.45,76.24,2019-08-26,50.9
7763,Chandigarh,NR,30.71999697,76.78000565,2019-08-26,4.4
7764,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-26,77.9
7765,Gujarat,WR,22.2587,71.1924,2019-08-26,332.8
7766,MP,WR,21.30039105,76.13001949,2019-08-26,236.3
7767,Maharashtra,WR,19.25023195,73.16017493,2019-08-26,443.7
7768,Goa,WR,15.491997,73.81800065,2019-08-26,11.5
7769,DNH,WR,20.26657819,73.0166178,2019-08-26,18.6
7770,Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-26,167.6
7771,Telangana,SR,18.1124,79.0193,2019-08-26,214.2
7772,Karnataka,SR,12.57038129,76.91999711,2019-08-26,204.9
7773,Kerala,SR,8.900372741,76.56999263,2019-08-26,71.7
7774,Tamil Nadu,SR,12.92038576,79.15004187,2019-08-26,281.8
7775,Pondy,SR,11.93499371,79.83000037,2019-08-26,7.1
7776,Bihar,ER,25.78541445,87.4799727,2019-08-26,71.7
7777,Jharkhand,ER,23.80039349,86.41998572,2019-08-26,24.6
7778,Odisha,ER,19.82042971,85.90001746,2019-08-26,67.0
7779,West Bengal,ER,22.58039044,88.32994665,2019-08-26,109.4
7780,Sikkim,ER,27.3333303,88.6166475,2019-08-26,1.9
7781,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-26,2.1
7782,Assam,NER,26.7499809,94.21666744,2019-08-26,22.1
7783,Manipur,NER,24.79997072,93.95001705,2019-08-26,2.8
7784,Meghalaya,NER,25.57049217,91.8800142,2019-08-26,6.1
7785,Mizoram,NER,23.71039899,92.72001461,2019-08-26,1.9
7786,Nagaland,NER,25.6669979,94.11657019,2019-08-26,2.2
7787,Tripura,NER,23.83540428,91.27999914,2019-08-26,3.4
7788,Punjab,NR,31.51997398,75.98000281,2019-08-27,114.7
7789,Haryana,NR,28.45000633,77.01999101,2019-08-27,124.1
7790,Rajasthan,NR,26.44999921,74.63998124,2019-08-27,233.4
7791,Delhi,NR,28.6699929,77.23000403,2019-08-27,70.7
7792,UP,NR,27.59998069,78.05000565,2019-08-27,267.8
7793,Uttarakhand,NR,30.32040895,78.05000565,2019-08-27,38.5
7794,HP,NR,31.10002545,77.16659704,2019-08-27,30.3
7795,J&K,NR,33.45,76.24,2019-08-27,48.0
7796,Chandigarh,NR,30.71999697,76.78000565,2019-08-27,4.3
7797,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-27,77.0
7798,Gujarat,WR,22.2587,71.1924,2019-08-27,329.7
7799,MP,WR,21.30039105,76.13001949,2019-08-27,239.5
7800,Maharashtra,WR,19.25023195,73.16017493,2019-08-27,443.6
7801,Goa,WR,15.491997,73.81800065,2019-08-27,12.7
7802,DNH,WR,20.26657819,73.0166178,2019-08-27,18.7
7803,Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-27,167.4
7804,Telangana,SR,18.1124,79.0193,2019-08-27,216.1
7805,Karnataka,SR,12.57038129,76.91999711,2019-08-27,202.6
7806,Kerala,SR,8.900372741,76.56999263,2019-08-27,70.0
7807,Tamil Nadu,SR,12.92038576,79.15004187,2019-08-27,268.8
7808,Pondy,SR,11.93499371,79.83000037,2019-08-27,6.9
7809,Bihar,ER,25.78541445,87.4799727,2019-08-27,71.5
7810,Jharkhand,ER,23.80039349,86.41998572,2019-08-27,25.2
7811,Odisha,ER,19.82042971,85.90001746,2019-08-27,65.8
7812,West Bengal,ER,22.58039044,88.32994665,2019-08-27,112.6
7813,Sikkim,ER,27.3333303,88.6166475,2019-08-27,1.9
7814,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-27,2.2
7815,Assam,NER,26.7499809,94.21666744,2019-08-27,22.1
7816,Manipur,NER,24.79997072,93.95001705,2019-08-27,2.6
7817,Meghalaya,NER,25.57049217,91.8800142,2019-08-27,6.2
7818,Mizoram,NER,23.71039899,92.72001461,2019-08-27,1.9
7819,Nagaland,NER,25.6669979,94.11657019,2019-08-27,2.2
7820,Tripura,NER,23.83540428,91.27999914,2019-08-27,3.5
7821,Punjab,NR,31.51997398,75.98000281,2019-08-28,111.3
7822,Haryana,NR,28.45000633,77.01999101,2019-08-28,115.8
7823,Rajasthan,NR,26.44999921,74.63998124,2019-08-28,227.9
7824,Delhi,NR,28.6699929,77.23000403,2019-08-28,70.0
7825,UP,NR,27.59998069,78.05000565,2019-08-28,266.1
7826,Uttarakhand,NR,30.32040895,78.05000565,2019-08-28,36.0
7827,HP,NR,31.10002545,77.16659704,2019-08-28,28.2
7828,J&K,NR,33.45,76.24,2019-08-28,50.6
7829,Chandigarh,NR,30.71999697,76.78000565,2019-08-28,3.9
7830,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-28,79.7
7831,Gujarat,WR,22.2587,71.1924,2019-08-28,316.0
7832,MP,WR,21.30039105,76.13001949,2019-08-28,240.9
7833,Maharashtra,WR,19.25023195,73.16017493,2019-08-28,431.0
7834,Goa,WR,15.491997,73.81800065,2019-08-28,11.9
7835,DNH,WR,20.26657819,73.0166178,2019-08-28,18.5
7836,Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-28,164.8
7837,Telangana,SR,18.1124,79.0193,2019-08-28,216.4
7838,Karnataka,SR,12.57038129,76.91999711,2019-08-28,192.6
7839,Kerala,SR,8.900372741,76.56999263,2019-08-28,64.7
7840,Tamil Nadu,SR,12.92038576,79.15004187,2019-08-28,254.8
7841,Pondy,SR,11.93499371,79.83000037,2019-08-28,6.3
7842,Bihar,ER,25.78541445,87.4799727,2019-08-28,73.4
7843,Jharkhand,ER,23.80039349,86.41998572,2019-08-28,25.3
7844,Odisha,ER,19.82042971,85.90001746,2019-08-28,66.4
7845,West Bengal,ER,22.58039044,88.32994665,2019-08-28,104.1
7846,Sikkim,ER,27.3333303,88.6166475,2019-08-28,1.7
7847,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-28,2.1
7848,Assam,NER,26.7499809,94.21666744,2019-08-28,20.3
7849,Manipur,NER,24.79997072,93.95001705,2019-08-28,2.5
7850,Meghalaya,NER,25.57049217,91.8800142,2019-08-28,5.9
7851,Mizoram,NER,23.71039899,92.72001461,2019-08-28,1.9
7852,Nagaland,NER,25.6669979,94.11657019,2019-08-28,2.1
7853,Tripura,NER,23.83540428,91.27999914,2019-08-28,3.5
7854,Punjab,NR,31.51997398,75.98000281,2019-08-29,238.1
7855,Haryana,NR,28.45000633,77.01999101,2019-08-29,212.7
7856,Rajasthan,NR,26.44999921,74.63998124,2019-08-29,243.9
7857,Delhi,NR,28.6699929,77.23000403,2019-08-29,124.6
7858,UP,NR,27.59998069,78.05000565,2019-08-29,405.3
7859,Uttarakhand,NR,30.32040895,78.05000565,2019-08-29,41.0
7860,HP,NR,31.10002545,77.16659704,2019-08-29,29.6
7861,J&K,NR,33.45,76.24,2019-08-29,39.7
7862,Chandigarh,NR,30.71999697,76.78000565,2019-08-29,6.0
7863,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-29,97.0
7864,Gujarat,WR,22.2587,71.1924,2019-08-29,301.1
7865,MP,WR,21.30039105,76.13001949,2019-08-29,172.7
7866,Maharashtra,WR,19.25023195,73.16017493,2019-08-29,407.9
7867,Goa,WR,15.491997,73.81800065,2019-08-29,11.8
7868,DNH,WR,20.26657819,73.0166178,2019-08-29,18.6
7869,Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-29,172.8
7870,Telangana,SR,18.1124,79.0193,2019-08-29,199.8
7871,Karnataka,SR,12.57038129,76.91999711,2019-08-29,188.3
7872,Kerala,SR,8.900372741,76.56999263,2019-08-29,67.7
7873,Tamil Nadu,SR,12.92038576,79.15004187,2019-08-29,276.8
7874,Pondy,SR,11.93499371,79.83000037,2019-08-29,7.4
7875,Bihar,ER,25.78541445,87.4799727,2019-08-29,108.4
7876,Jharkhand,ER,23.80039349,86.41998572,2019-08-29,25.1
7877,Odisha,ER,19.82042971,85.90001746,2019-08-29,105.3
7878,West Bengal,ER,22.58039044,88.32994665,2019-08-29,175.3
7879,Sikkim,ER,27.3333303,88.6166475,2019-08-29,1.0
7880,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-29,2.2
7881,Assam,NER,26.7499809,94.21666744,2019-08-29,31.6
7882,Manipur,NER,24.79997072,93.95001705,2019-08-29,2.6
7883,Meghalaya,NER,25.57049217,91.8800142,2019-08-29,5.4
7884,Mizoram,NER,23.71039899,92.72001461,2019-08-29,1.6
7885,Nagaland,NER,25.6669979,94.11657019,2019-08-29,2.1
7886,Tripura,NER,23.83540428,91.27999914,2019-08-29,5.9
7887,Punjab,NR,31.51997398,75.98000281,2019-08-30,239.6
7888,Haryana,NR,28.45000633,77.01999101,2019-08-30,209.7
7889,Rajasthan,NR,26.44999921,74.63998124,2019-08-30,245.4
7890,Delhi,NR,28.6699929,77.23000403,2019-08-30,125.1
7891,UP,NR,27.59998069,78.05000565,2019-08-30,393.2
7892,Uttarakhand,NR,30.32040895,78.05000565,2019-08-30,38.2
7893,HP,NR,31.10002545,77.16659704,2019-08-30,30.0
7894,J&K,NR,33.45,76.24,2019-08-30,41.2
7895,Chandigarh,NR,30.71999697,76.78000565,2019-08-30,5.9
7896,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-30,89.8
7897,Gujarat,WR,22.2587,71.1924,2019-08-30,311.6
7898,MP,WR,21.30039105,76.13001949,2019-08-30,167.7
7899,Maharashtra,WR,19.25023195,73.16017493,2019-08-30,412.2
7900,Goa,WR,15.491997,73.81800065,2019-08-30,11.3
7901,DNH,WR,20.26657819,73.0166178,2019-08-30,18.1
7902,Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-30,162.7
7903,Telangana,SR,18.1124,79.0193,2019-08-30,194.5
7904,Karnataka,SR,12.57038129,76.91999711,2019-08-30,179.8
7905,Kerala,SR,8.900372741,76.56999263,2019-08-30,69.2
7906,Tamil Nadu,SR,12.92038576,79.15004187,2019-08-30,274.6
7907,Pondy,SR,11.93499371,79.83000037,2019-08-30,6.9
7908,Bihar,ER,25.78541445,87.4799727,2019-08-30,93.4
7909,Jharkhand,ER,23.80039349,86.41998572,2019-08-30,25.1
7910,Odisha,ER,19.82042971,85.90001746,2019-08-30,103.0
7911,West Bengal,ER,22.58039044,88.32994665,2019-08-30,174.9
7912,Sikkim,ER,27.3333303,88.6166475,2019-08-30,1.1
7913,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-30,2.1
7914,Assam,NER,26.7499809,94.21666744,2019-08-30,31.4
7915,Manipur,NER,24.79997072,93.95001705,2019-08-30,2.4
7916,Meghalaya,NER,25.57049217,91.8800142,2019-08-30,5.3
7917,Mizoram,NER,23.71039899,92.72001461,2019-08-30,1.6
7918,Nagaland,NER,25.6669979,94.11657019,2019-08-30,2.1
7919,Tripura,NER,23.83540428,91.27999914,2019-08-30,5.3
7920,Punjab,NR,31.51997398,75.98000281,2019-08-31,243.0
7921,Haryana,NR,28.45000633,77.01999101,2019-08-31,208.4
7922,Rajasthan,NR,26.44999921,74.63998124,2019-08-31,245.5
7923,Delhi,NR,28.6699929,77.23000403,2019-08-31,121.0
7924,UP,NR,27.59998069,78.05000565,2019-08-31,351.9
7925,Uttarakhand,NR,30.32040895,78.05000565,2019-08-31,37.7
7926,HP,NR,31.10002545,77.16659704,2019-08-31,31.5
7927,J&K,NR,33.45,76.24,2019-08-31,42.2
7928,Chandigarh,NR,30.71999697,76.78000565,2019-08-31,5.8
7929,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-31,90.6
7930,Gujarat,WR,22.2587,71.1924,2019-08-31,316.1
7931,MP,WR,21.30039105,76.13001949,2019-08-31,169.8
7932,Maharashtra,WR,19.25023195,73.16017493,2019-08-31,399.2
7933,Goa,WR,15.491997,73.81800065,2019-08-31,11.5
7934,DNH,WR,20.26657819,73.0166178,2019-08-31,18.7
7935,Andhra Pradesh,SR,14.7504291,78.57002559,2019-08-31,159.2
7936,Telangana,SR,18.1124,79.0193,2019-08-31,161.5
7937,Karnataka,SR,12.57038129,76.91999711,2019-08-31,177.7
7938,Kerala,SR,8.900372741,76.56999263,2019-08-31,68.4
7939,Tamil Nadu,SR,12.92038576,79.15004187,2019-08-31,282.1
7940,Pondy,SR,11.93499371,79.83000037,2019-08-31,7.5
7941,Bihar,ER,25.78541445,87.4799727,2019-08-31,79.2
7942,Jharkhand,ER,23.80039349,86.41998572,2019-08-31,25.4
7943,Odisha,ER,19.82042971,85.90001746,2019-08-31,105.7
7944,West Bengal,ER,22.58039044,88.32994665,2019-08-31,164.1
7945,Sikkim,ER,27.3333303,88.6166475,2019-08-31,1.2
7946,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-08-31,2.3
7947,Assam,NER,26.7499809,94.21666744,2019-08-31,33.1
7948,Manipur,NER,24.79997072,93.95001705,2019-08-31,2.4
7949,Meghalaya,NER,25.57049217,91.8800142,2019-08-31,5.3
7950,Mizoram,NER,23.71039899,92.72001461,2019-08-31,1.6
7951,Nagaland,NER,25.6669979,94.11657019,2019-08-31,2.3
7952,Tripura,NER,23.83540428,91.27999914,2019-08-31,5.2
7953,Punjab,NR,31.51997398,75.98000281,2019-01-09,224.0
7954,Haryana,NR,28.45000633,77.01999101,2019-01-09,200.4
7955,Rajasthan,NR,26.44999921,74.63998124,2019-01-09,240.5
7956,Delhi,NR,28.6699929,77.23000403,2019-01-09,113.9
7957,UP,NR,27.59998069,78.05000565,2019-01-09,350.6
7958,Uttarakhand,NR,30.32040895,78.05000565,2019-01-09,40.2
7959,HP,NR,31.10002545,77.16659704,2019-01-09,30.5
7960,J&K,NR,33.45,76.24,2019-01-09,39.1
7961,Chandigarh,NR,30.71999697,76.78000565,2019-01-09,5.4
7962,Chhattisgarh,WR,22.09042035,82.15998734,2019-01-09,95.8
7963,Gujarat,WR,22.2587,71.1924,2019-01-09,320.2
7964,MP,WR,21.30039105,76.13001949,2019-01-09,174.1
7965,Maharashtra,WR,19.25023195,73.16017493,2019-01-09,386.2
7966,Goa,WR,15.491997,73.81800065,2019-01-09,11.5
7967,DNH,WR,20.26657819,73.0166178,2019-01-09,18.4
7968,Andhra Pradesh,SR,14.7504291,78.57002559,2019-01-09,153.8
7969,Telangana,SR,18.1124,79.0193,2019-01-09,167.1
7970,Karnataka,SR,12.57038129,76.91999711,2019-01-09,171.9
7971,Kerala,SR,8.900372741,76.56999263,2019-01-09,68.6
7972,Tamil Nadu,SR,12.92038576,79.15004187,2019-01-09,277.0
7973,Pondy,SR,11.93499371,79.83000037,2019-01-09,7.4
7974,Bihar,ER,25.78541445,87.4799727,2019-01-09,96.1
7975,Jharkhand,ER,23.80039349,86.41998572,2019-01-09,26.2
7976,Odisha,ER,19.82042971,85.90001746,2019-01-09,109.6
7977,West Bengal,ER,22.58039044,88.32994665,2019-01-09,172.8
7978,Sikkim,ER,27.3333303,88.6166475,2019-01-09,1.1
7979,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-01-09,2.3
7980,Assam,NER,26.7499809,94.21666744,2019-01-09,36.1
7981,Manipur,NER,24.79997072,93.95001705,2019-01-09,2.4
7982,Meghalaya,NER,25.57049217,91.8800142,2019-01-09,5.5
7983,Mizoram,NER,23.71039899,92.72001461,2019-01-09,1.7
7984,Nagaland,NER,25.6669979,94.11657019,2019-01-09,2.4
7985,Tripura,NER,23.83540428,91.27999914,2019-01-09,5.8
7986,Punjab,NR,31.51997398,75.98000281,2019-02-09,225.2
7987,Haryana,NR,28.45000633,77.01999101,2019-02-09,200.8
7988,Rajasthan,NR,26.44999921,74.63998124,2019-02-09,242.4
7989,Delhi,NR,28.6699929,77.23000403,2019-02-09,113.4
7990,UP,NR,27.59998069,78.05000565,2019-02-09,375.3
7991,Uttarakhand,NR,30.32040895,78.05000565,2019-02-09,40.8
7992,HP,NR,31.10002545,77.16659704,2019-02-09,29.8
7993,J&K,NR,33.45,76.24,2019-02-09,42.7
7994,Chandigarh,NR,30.71999697,76.78000565,2019-02-09,5.2
7995,Chhattisgarh,WR,22.09042035,82.15998734,2019-02-09,100.0
7996,Gujarat,WR,22.2587,71.1924,2019-02-09,321.0
7997,MP,WR,21.30039105,76.13001949,2019-02-09,173.2
7998,Maharashtra,WR,19.25023195,73.16017493,2019-02-09,383.2
7999,Goa,WR,15.491997,73.81800065,2019-02-09,11.5
8000,DNH,WR,20.26657819,73.0166178,2019-02-09,18.1
8001,Andhra Pradesh,SR,14.7504291,78.57002559,2019-02-09,152.4
8002,Telangana,SR,18.1124,79.0193,2019-02-09,165.1
8003,Karnataka,SR,12.57038129,76.91999711,2019-02-09,177.6
8004,Kerala,SR,8.900372741,76.56999263,2019-02-09,70.0
8005,Tamil Nadu,SR,12.92038576,79.15004187,2019-02-09,287.2
8006,Pondy,SR,11.93499371,79.83000037,2019-02-09,7.4
8007,Bihar,ER,25.78541445,87.4799727,2019-02-09,104.5
8008,Jharkhand,ER,23.80039349,86.41998572,2019-02-09,26.6
8009,Odisha,ER,19.82042971,85.90001746,2019-02-09,105.0
8010,West Bengal,ER,22.58039044,88.32994665,2019-02-09,183.4
8011,Sikkim,ER,27.3333303,88.6166475,2019-02-09,1.0
8012,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-02-09,2.2
8013,Assam,NER,26.7499809,94.21666744,2019-02-09,35.5
8014,Manipur,NER,24.79997072,93.95001705,2019-02-09,2.5
8015,Meghalaya,NER,25.57049217,91.8800142,2019-02-09,5.7
8016,Mizoram,NER,23.71039899,92.72001461,2019-02-09,1.8
8017,Nagaland,NER,25.6669979,94.11657019,2019-02-09,2.2
8018,Tripura,NER,23.83540428,91.27999914,2019-02-09,5.0
8019,Punjab,NR,31.51997398,75.98000281,2019-03-09,227.9
8020,Haryana,NR,28.45000633,77.01999101,2019-03-09,196.3
8021,Rajasthan,NR,26.44999921,74.63998124,2019-03-09,237.8
8022,Delhi,NR,28.6699929,77.23000403,2019-03-09,108.1
8023,UP,NR,27.59998069,78.05000565,2019-03-09,378.5
8024,Uttarakhand,NR,30.32040895,78.05000565,2019-03-09,41.0
8025,HP,NR,31.10002545,77.16659704,2019-03-09,31.0
8026,J&K,NR,33.45,76.24,2019-03-09,43.0
8027,Chandigarh,NR,30.71999697,76.78000565,2019-03-09,5.2
8028,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-09,101.4
8029,Gujarat,WR,22.2587,71.1924,2019-03-09,314.9
8030,MP,WR,21.30039105,76.13001949,2019-03-09,172.9
8031,Maharashtra,WR,19.25023195,73.16017493,2019-03-09,389.6
8032,Goa,WR,15.491997,73.81800065,2019-03-09,11.8
8033,DNH,WR,20.26657819,73.0166178,2019-03-09,18.4
8034,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-09,159.3
8035,Telangana,SR,18.1124,79.0193,2019-03-09,167.0
8036,Karnataka,SR,12.57038129,76.91999711,2019-03-09,180.1
8037,Kerala,SR,8.900372741,76.56999263,2019-03-09,70.3
8038,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-09,282.9
8039,Pondy,SR,11.93499371,79.83000037,2019-03-09,7.5
8040,Bihar,ER,25.78541445,87.4799727,2019-03-09,98.8
8041,Jharkhand,ER,23.80039349,86.41998572,2019-03-09,25.7
8042,Odisha,ER,19.82042971,85.90001746,2019-03-09,93.3
8043,West Bengal,ER,22.58039044,88.32994665,2019-03-09,176.2
8044,Sikkim,ER,27.3333303,88.6166475,2019-03-09,1.1
8045,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-09,2.1
8046,Assam,NER,26.7499809,94.21666744,2019-03-09,36.2
8047,Manipur,NER,24.79997072,93.95001705,2019-03-09,2.5
8048,Meghalaya,NER,25.57049217,91.8800142,2019-03-09,5.8
8049,Mizoram,NER,23.71039899,92.72001461,2019-03-09,1.6
8050,Nagaland,NER,25.6669979,94.11657019,2019-03-09,2.2
8051,Tripura,NER,23.83540428,91.27999914,2019-03-09,5.1
8052,Punjab,NR,31.51997398,75.98000281,2019-04-09,216.8
8053,Haryana,NR,28.45000633,77.01999101,2019-04-09,169.5
8054,Rajasthan,NR,26.44999921,74.63998124,2019-04-09,222.2
8055,Delhi,NR,28.6699929,77.23000403,2019-04-09,94.0
8056,UP,NR,27.59998069,78.05000565,2019-04-09,316.7
8057,Uttarakhand,NR,30.32040895,78.05000565,2019-04-09,33.6
8058,HP,NR,31.10002545,77.16659704,2019-04-09,27.0
8059,J&K,NR,33.45,76.24,2019-04-09,40.0
8060,Chandigarh,NR,30.71999697,76.78000565,2019-04-09,5.2
8061,Chhattisgarh,WR,22.09042035,82.15998734,2019-04-09,103.6
8062,Gujarat,WR,22.2587,71.1924,2019-04-09,294.1
8063,MP,WR,21.30039105,76.13001949,2019-04-09,162.8
8064,Maharashtra,WR,19.25023195,73.16017493,2019-04-09,386.6
8065,Goa,WR,15.491997,73.81800065,2019-04-09,11.0
8066,DNH,WR,20.26657819,73.0166178,2019-04-09,18.1
8067,Andhra Pradesh,SR,14.7504291,78.57002559,2019-04-09,156.6
8068,Telangana,SR,18.1124,79.0193,2019-04-09,169.4
8069,Karnataka,SR,12.57038129,76.91999711,2019-04-09,169.8
8070,Kerala,SR,8.900372741,76.56999263,2019-04-09,66.3
8071,Tamil Nadu,SR,12.92038576,79.15004187,2019-04-09,264.6
8072,Pondy,SR,11.93499371,79.83000037,2019-04-09,7.0
8073,Bihar,ER,25.78541445,87.4799727,2019-04-09,93.1
8074,Jharkhand,ER,23.80039349,86.41998572,2019-04-09,26.4
8075,Odisha,ER,19.82042971,85.90001746,2019-04-09,86.8
8076,West Bengal,ER,22.58039044,88.32994665,2019-04-09,162.8
8077,Sikkim,ER,27.3333303,88.6166475,2019-04-09,0.8
8078,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-04-09,2.0
8079,Assam,NER,26.7499809,94.21666744,2019-04-09,31.4
8080,Manipur,NER,24.79997072,93.95001705,2019-04-09,2.3
8081,Meghalaya,NER,25.57049217,91.8800142,2019-04-09,5.9
8082,Mizoram,NER,23.71039899,92.72001461,2019-04-09,1.7
8083,Nagaland,NER,25.6669979,94.11657019,2019-04-09,2.1
8084,Tripura,NER,23.83540428,91.27999914,2019-04-09,4.8
8085,Punjab,NR,31.51997398,75.98000281,2019-05-09,95.3
8086,Haryana,NR,28.45000633,77.01999101,2019-05-09,105.7
8087,Rajasthan,NR,26.44999921,74.63998124,2019-05-09,205.6
8088,Delhi,NR,28.6699929,77.23000403,2019-05-09,59.2
8089,UP,NR,27.59998069,78.05000565,2019-05-09,232.8
8090,Uttarakhand,NR,30.32040895,78.05000565,2019-05-09,33.2
8091,HP,NR,31.10002545,77.16659704,2019-05-09,24.6
8092,J&K,NR,33.45,76.24,2019-05-09,42.6
8093,Chandigarh,NR,30.71999697,76.78000565,2019-05-09,3.3
8094,Chhattisgarh,WR,22.09042035,82.15998734,2019-05-09,85.1
8095,Gujarat,WR,22.2587,71.1924,2019-05-09,338.0
8096,MP,WR,21.30039105,76.13001949,2019-05-09,202.7
8097,Maharashtra,WR,19.25023195,73.16017493,2019-05-09,490.5
8098,Goa,WR,15.491997,73.81800065,2019-05-09,10.4
8099,DNH,WR,20.26657819,73.0166178,2019-05-09,18.7
8100,Andhra Pradesh,SR,14.7504291,78.57002559,2019-05-09,201.2
8101,Telangana,SR,18.1124,79.0193,2019-05-09,241.2
8102,Karnataka,SR,12.57038129,76.91999711,2019-05-09,255.6
8103,Kerala,SR,8.900372741,76.56999263,2019-05-09,83.0
8104,Tamil Nadu,SR,12.92038576,79.15004187,2019-05-09,337.6
8105,Pondy,SR,11.93499371,79.83000037,2019-05-09,8.0
8106,Bihar,ER,25.78541445,87.4799727,2019-05-09,71.7
8107,Jharkhand,ER,23.80039349,86.41998572,2019-05-09,23.7
8108,Odisha,ER,19.82042971,85.90001746,2019-05-09,79.4
8109,West Bengal,ER,22.58039044,88.32994665,2019-05-09,129.0
8110,Sikkim,ER,27.3333303,88.6166475,2019-05-09,1.4
8111,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-05-09,2.1
8112,Assam,NER,26.7499809,94.21666744,2019-05-09,23.4
8113,Manipur,NER,24.79997072,93.95001705,2019-05-09,2.3
8114,Meghalaya,NER,25.57049217,91.8800142,2019-05-09,5.4
8115,Mizoram,NER,23.71039899,92.72001461,2019-05-09,1.6
8116,Nagaland,NER,25.6669979,94.11657019,2019-05-09,2.1
8117,Tripura,NER,23.83540428,91.27999914,2019-05-09,3.9
8118,Punjab,NR,31.51997398,75.98000281,2019-06-09,96.5
8119,Haryana,NR,28.45000633,77.01999101,2019-06-09,111.5
8120,Rajasthan,NR,26.44999921,74.63998124,2019-06-09,213.6
8121,Delhi,NR,28.6699929,77.23000403,2019-06-09,60.2
8122,UP,NR,27.59998069,78.05000565,2019-06-09,240.9
8123,Uttarakhand,NR,30.32040895,78.05000565,2019-06-09,33.8
8124,HP,NR,31.10002545,77.16659704,2019-06-09,24.1
8125,J&K,NR,33.45,76.24,2019-06-09,43.1
8126,Chandigarh,NR,30.71999697,76.78000565,2019-06-09,3.2
8127,Chhattisgarh,WR,22.09042035,82.15998734,2019-06-09,89.8
8128,Gujarat,WR,22.2587,71.1924,2019-06-09,349.9
8129,MP,WR,21.30039105,76.13001949,2019-06-09,205.4
8130,Maharashtra,WR,19.25023195,73.16017493,2019-06-09,499.3
8131,Goa,WR,15.491997,73.81800065,2019-06-09,11.1
8132,DNH,WR,20.26657819,73.0166178,2019-06-09,18.9
8133,Andhra Pradesh,SR,14.7504291,78.57002559,2019-06-09,205.1
8134,Telangana,SR,18.1124,79.0193,2019-06-09,247.4
8135,Karnataka,SR,12.57038129,76.91999711,2019-06-09,256.9
8136,Kerala,SR,8.900372741,76.56999263,2019-06-09,84.5
8137,Tamil Nadu,SR,12.92038576,79.15004187,2019-06-09,346.2
8138,Pondy,SR,11.93499371,79.83000037,2019-06-09,8.3
8139,Bihar,ER,25.78541445,87.4799727,2019-06-09,72.0
8140,Jharkhand,ER,23.80039349,86.41998572,2019-06-09,24.5
8141,Odisha,ER,19.82042971,85.90001746,2019-06-09,79.6
8142,West Bengal,ER,22.58039044,88.32994665,2019-06-09,142.0
8143,Sikkim,ER,27.3333303,88.6166475,2019-06-09,1.4
8144,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-06-09,2.0
8145,Assam,NER,26.7499809,94.21666744,2019-06-09,23.9
8146,Manipur,NER,24.79997072,93.95001705,2019-06-09,2.6
8147,Meghalaya,NER,25.57049217,91.8800142,2019-06-09,5.4
8148,Mizoram,NER,23.71039899,92.72001461,2019-06-09,1.7
8149,Nagaland,NER,25.6669979,94.11657019,2019-06-09,2.2
8150,Tripura,NER,23.83540428,91.27999914,2019-06-09,3.8
8151,Punjab,NR,31.51997398,75.98000281,2019-08-09,102.4
8152,Haryana,NR,28.45000633,77.01999101,2019-08-09,115.1
8153,Rajasthan,NR,26.44999921,74.63998124,2019-08-09,215.2
8154,Delhi,NR,28.6699929,77.23000403,2019-08-09,60.7
8155,UP,NR,27.59998069,78.05000565,2019-08-09,249.9
8156,Uttarakhand,NR,30.32040895,78.05000565,2019-08-09,34.0
8157,HP,NR,31.10002545,77.16659704,2019-08-09,24.7
8158,J&K,NR,33.45,76.24,2019-08-09,46.0
8159,Chandigarh,NR,30.71999697,76.78000565,2019-08-09,3.2
8160,Chhattisgarh,WR,22.09042035,82.15998734,2019-08-09,89.1
8161,Gujarat,WR,22.2587,71.1924,2019-08-09,355.9
8162,MP,WR,21.30039105,76.13001949,2019-08-09,203.4
8163,Maharashtra,WR,19.25023195,73.16017493,2019-08-09,479.6
8164,Goa,WR,15.491997,73.81800065,2019-08-09,10.9
8165,DNH,WR,20.26657819,73.0166178,2019-08-09,19.0
